-1904.249,-1365.0
-1904.249,-455.0
-1904.249,455.0
-1904.249,1365.0
-1116.166,-1820.0
-1116.166,-910.0
-1116.166,0.0
-1116.166,910.0
-1116.166,1820.0
-328.083,-2275.0
-328.083,-1365.0
-328.083,-455.0
-328.083,455.0
-328.083,1365.0
-328.083,2275.0
460.0,-1820.0
460.0,-910.0
460.0,0.0
460.0,910.0
460.0,1820.0
1248.083,-1365.0
1248.083,-455.0
1248.083,455.0
1248.083,1365.0
2036.166,-910.0
2036.166,-0.0
2036.166,910.0
