experiment_id,experiment_type,repetition,number_of_points,angle_error,intersection_angle,status,area,area_lower,area_upper,diameter,diameter_upper,cover_radius,cover_radius_lower,centroid_x,centroid_y,centroid_error_bound,cover_center_x,cover_center_y,localization_error,valid_point_count,leaf_count,boundary_width,visited_cells,truth_feasible,runtime_s
number_007_6,number,7,6,1.0,90,sampled,27.996854782104492,27.47512435913086,28.518585205078125,7.812008285307116,7.870996820122773,4.087422420896553,4.0481804705644135,57.54568244255305,-78.01946511273603,0.28799033827635656,57.62507200040831,-78.32267028552263,1.9629225203921012,2838,1653,0.03515625,43388,True,0.0314250000519678
number_008_2,number,8,2,1.0,90,sampled,1228.932689666748,1225.7615203857422,1232.103858947754,49.65240044913567,49.74481419511626,24.87240709755813,24.826200224567835,-40.29191369792869,99.98508674414158,0.2560648203790523,-40.412109375,99.720703125,14.62488453786388,17906,10264,0.03515625,60564,True,0.15571389999240637
number_008_3,number,8,3,1.0,90,sampled,373.2975769042969,371.0017776489258,375.59337615966797,40.97333869289368,41.071920072090656,20.535960036045328,20.48666934644684,-31.24573516224265,92.1445863111133,0.5021008862418388,-37.775390625,93.181640625,8.261620513794075,12812,7365,0.03515625,54820,True,0.1156411999836564
number_008_4,number,8,4,1.0,90,sampled,301.8606777191162,299.72478103637695,303.99657440185547,40.97333869289368,41.071920072090656,20.535960036045328,20.48666934644684,-33.2609815216394,92.06892735828669,0.5771471471895305,-37.775390625,93.181640625,9.765224247992844,11915,6852,0.03515625,53808,True,0.10551979998126626
number_008_5,number,8,5,1.0,90,sampled,65.93779563903809,65.13797378540039,66.73761749267578,12.625450806075822,12.703135810650382,6.564850814147703,6.521660726541082,-26.393409001528042,102.33397186738054,0.3044833187879632,-26.256603406705633,102.98515920512112,4.059841209824602,4412,2551,0.03515625,45192,True,0.047936700051650405
number_008_6,number,8,6,1.0,90,sampled,53.34473419189453,52.62355041503906,54.06591796875,11.026403470140576,11.11260089635368,5.737284829099912,5.695351232085877,-26.854781472666435,101.62965531795703,0.2964613488945854,-26.74473890954578,101.84139072297607,3.4820901245539946,3958,2292,0.03515625,44664,True,0.04050870006904006
number_009_2,number,9,2,1.0,90,sampled,1222.1308822631836,1218.7326049804688,1225.5291595458984,49.36580987702372,49.417083652703354,24.72285221700867,24.682905881967937,25.982095411996355,224.76607523823506,0.2740578654484663,25.71246409249604,224.72654212250296,0.608574319300058,19309,11065,0.03515625,62148,True,0.18095499998889863
number_009_3,number,9,3,1.0,90,sampled,1121.5398044586182,1118.5748863220215,1124.5047225952148,49.36580987702372,49.417083652703354,24.708541826351677,24.68290493851186,25.99671682692374,223.93354055733516,0.26059047087231674,25.69921875,224.71875,1.4381427029179923,16957,9714,0.03515625,59448,True,0.15083099994808435
number_009_4,number,9,4,1.0,90,sampled,623.48268699646,620.937686920166,626.0276870727539,49.36580987702372,49.417083652703354,24.708541826351677,24.68290493851186,27.122354629431733,217.61660263228396,0.40179207489824115,25.69921875,224.71875,7.827541801001675,14492,8311,0.03515625,56656,True,0.13527159998193383
number_009_5,number,9,5,1.0,90,sampled,561.6977233886719,559.6349029541016,563.7605438232422,35.920269412961076,35.97879357393926,18.008857683177457,17.969679262280156,27.241639588852895,217.04616607648424,0.2632954413311291,26.37850001355864,221.18811858118863,8.409027180964658,11774,6751,0.03515625,53500,True,0.10643209994304925
number_009_6,number,9,6,1.0,90,sampled,185.36431503295898,184.0952911376953,186.63333892822266,20.813346226989804,20.95173875972264,10.882331897333925,10.820890449838314,17.263657126479742,218.34852693720356,0.28492505450631905,18.7651064795671,219.31988456069843,11.249222426381996,7094,4081,0.03515625,48256,True,0.0709782000631094
number_010_2,number,10,2,1.0,90,sampled,1241.9121437072754,1238.4505233764648,1245.373764038086,50.13612215692476,50.230654052753316,25.115327026376658,25.06806107846238,195.79287287127448,147.57429634912526,0.27924059157167935,195.767578125,147.8671875,14.165036733623664,19474,11164,0.03515625,62388,True,0.18293720006477088
number_010_3,number,10,3,1.0,90,sampled,1022.7027111053467,1019.6806297302246,1025.7247924804688,50.13612215692476,50.230654052753316,25.115327026376658,25.06806107846238,198.95784416475362,147.41469176280472,0.29598801781115425,195.767578125,147.8671875,15.77378105583352,16996,9745,0.03515625,59564,True,0.1638198000146076
number_010_4,number,10,4,1.0,90,sampled,81.57549476623535,80.3928337097168,82.7581558227539,27.29543792837294,27.454532836874417,13.727266418437209,13.64771896418647,186.99300406523008,140.25797488820197,0.7846817389363324,188.560546875,143.138671875,5.615668539086553,6454,3747,0.03515625,47664,True,0.05954009993001819
number_010_5,number,10,5,1.0,90,sampled,57.22859001159668,56.50663375854492,57.95054626464844,14.565595437007383,14.657458159991931,7.3287290799959655,7.282797718503692,187.12594544600137,137.0839947667464,0.3652094502828198,187.69921875,136.318359375,2.8489538298522237,3914,2268,0.03515625,44676,True,0.044521400006487966
number_010_6,number,10,6,1.0,90,sampled,57.22859001159668,56.50663375854492,57.95054626464844,14.565595437007383,14.657458159991931,7.3287290799959655,7.282797718503692,187.12594544600137,137.0839947667464,0.3652094502828198,187.69921875,136.318359375,2.8489538298522237,3914,2268,0.03515625,44676,True,0.04104210005607456
number_011_2,number,11,2,1.0,90,sampled,1237.6091423034668,1234.2494888305664,1240.9687957763672,49.99436308557227,50.08071670848128,25.04035835424064,24.997181542786134,22.97421251313617,-147.34359074566171,0.27116532565144447,23.0625,-147.62109375,17.079119853382945,18868,10820,0.03515625,61708,True,0.16758130001835525
number_011_3,number,11,3,1.0,90,sampled,76.56954002380371,75.67207717895508,77.46700286865234,18.703257165886406,18.84404515277244,9.42202257638622,9.351628582943203,4.50915144984606,-150.68628567002585,0.43662023171175907,7.189453125,-149.1328125,8.534044347083663,5112,2963,0.03515625,46088,True,0.04965699999593198
number_011_4,number,11,4,1.0,90,sampled,76.56954002380371,75.67207717895508,77.46700286865234,18.703257165886406,18.84404515277244,9.42202257638622,9.351628582943203,4.50915144984606,-150.68628567002585,0.43662023171175907,7.189453125,-149.1328125,8.534044347083663,5112,2963,0.03515625,46088,True,0.053731300053186715
number_011_5,number,11,5,1.0,90,sampled,76.56954002380371,75.67207717895508,77.46700286865234,18.703257165886406,18.84404515277244,9.42202257638622,9.351628582943203,4.50915144984606,-150.68628567002585,0.43662023171175907,7.189453125,-149.1328125,8.534044347083663,5112,2963,0.03515625,46088,True,0.04987990006338805
number_011_6,number,11,6,1.0,90,sampled,76.56954002380371,75.67207717895508,77.46700286865234,18.703257165886406,18.84404515277244,9.42202257638622,9.351628582943203,4.50915144984606,-150.68628567002585,0.43662023171175907,7.189453125,-149.1328125,8.534044347083663,5112,2963,0.03515625,46084,True,0.05155740003101528
number_012_2,number,12,2,1.0,90,sampled,1229.959774017334,1226.6402893066406,1233.2792587280273,49.67480467790082,49.75109984749238,24.87554992374619,24.83740233895041,222.15184954910404,0.03136877864101084,0.26781933469676467,221.87109375,0.10546875,6.050309977514255,18702,10727,0.03515625,61520,True,0.16980519995559007
number_012_3,number,12,3,1.0,90,sampled,896.8579959869385,893.8646507263184,899.8513412475586,49.67480467790082,49.75109984749238,24.87554992374619,24.83740233895041,219.60456974354702,-3.901238867237124,0.3309929365280781,221.87109375,0.10546875,10.234112665672265,16947,9719,0.03515625,59472,True,0.14943360001780093
number_012_4,number,12,4,1.0,90,sampled,895.8460521697998,892.8635215759277,898.8285827636719,49.67480467790082,49.75109984749238,24.87554992374619,24.83740233895041,219.612535100102,-3.9211752811901412,0.3301723603797424,221.87109375,0.10546875,10.23977222269118,16835,9661,0.03515625,59368,True,0.14750329998787493
number_012_5,number,12,5,1.0,90,sampled,290.85181045532227,289.0253677368164,292.6782531738281,29.71816890882507,29.83879340588264,15.509001386902042,15.458101821860337,231.16135755051926,-7.907304657348677,0.37241473429737143,230.50507466640272,-10.537082163852245,10.714344709959187,10155,5853,0.03515625,51860,True,0.09727959998417646
number_012_6,number,12,6,1.0,90,sampled,3.706186294555664,3.4900474548339844,3.9223251342773438,3.508938954711328,3.6569260192347683,1.8870438230521716,1.8149244832480689,227.96493453270253,3.2208763902722444,0.4030281629832551,227.80670295877658,2.8287165215674865,0.9804102622915366,1066,644,0.03515625,41412,True,0.01792299991939217
number_013_2,number,13,2,1.0,90,sampled,1256.023738861084,1253.2109985351562,1258.8364791870117,50.727295330188,50.82928752537177,25.414643762685884,25.363647665094,-271.7814056370119,50.965782950621595,0.22714560488924193,-271.546875,51.134765625,20.192096584099218,15806,9058,0.03515625,58200,True,0.13851229997817427
number_013_3,number,13,3,1.0,90,sampled,1088.2144088745117,1085.5187759399414,1090.910041809082,50.727295330188,50.82928752537177,25.414643762685884,25.363647665094,-270.6893711764691,48.90062959901814,0.25119780044726214,-271.546875,51.134765625,19.426570271438532,15179,8698,0.03515625,57464,True,0.13901559996884316
number_013_4,number,13,4,1.0,90,sampled,992.8848209381104,990.1911964416504,995.5784454345703,50.727295330188,50.82928752537177,25.414643762685884,25.363647665094,-269.57873808578273,48.120554831260584,0.2750461596347331,-271.546875,51.134765625,19.73385806738828,15156,8688,0.03515625,57464,True,0.14087650005239993
number_013_5,number,13,5,1.0,90,sampled,171.14627265930176,169.86720657348633,172.4253387451172,22.499038675752523,22.62473360189332,11.342010335862241,11.281612223918074,-284.5196192020699,40.72167643495031,0.3356644639517637,-281.664314830625,40.77138771989561,5.2641764885624145,7078,4079,0.03515625,48292,True,0.06047330005094409
number_013_6,number,13,6,1.0,90,sampled,150.65356063842773,149.4543685913086,151.85275268554688,22.360065953357037,22.4851085975269,11.245122015060257,11.183074252890588,-283.7287988504552,40.71837588719748,0.3551330210602216,-281.2440176245297,41.079753691292034,5.349239778067365,6603,3808,0.03515625,47772,True,0.05296239990275353
number_014_2,number,14,2,1.0,90,sampled,1231.3429698944092,1228.5415077209473,1234.144432067871,49.74961546169403,49.87265674564711,24.936328372823557,24.874807730847014,38.343896744297325,-8.797406213688243,0.22641816910988088,38.583984375,-8.630859375,12.589603314770056,15728,9021,0.03515625,58112,True,0.11503159999847412
number_014_3,number,14,3,1.0,90,sampled,1011.1575908660889,1008.5100059509277,1013.80517578125,49.74961546169403,49.87265674564711,24.936328372823557,24.874807730847014,36.96320870038355,-5.874455524817879,0.2604881033025526,38.583984375,-8.630859375,10.282550490684375,14869,8530,0.03515625,57152,True,0.12340800010133535
number_014_4,number,14,4,1.0,90,sampled,921.9793853759766,919.3925170898438,924.5662536621094,49.74961546169403,49.87265674564711,24.936328372823557,24.874807730847014,37.907369226971596,-7.013497911660107,0.2790800411965965,38.583984375,-8.630859375,11.51109161448916,14522,8334,0.03515625,56760,True,0.10667210002429783
number_014_5,number,14,5,1.0,90,sampled,583.3768043518066,581.1672134399414,585.5863952636719,34.08611924802565,34.1804098137963,18.259354841196416,18.215507081350935,32.00713568849795,-10.6295423968825,0.2579456199776878,32.014417615128814,-11.166612135018282,8.84254196724376,12381,7109,0.03515625,54312,True,0.11311000003479421
number_014_6,number,14,6,1.0,90,sampled,320.1017761230469,318.52098083496094,321.6825714111328,32.18318031731659,32.308421602506556,16.154210801253278,16.091590158658295,26.69758194460983,-11.701182521236845,0.31753663501689317,25.41796875,-8.9296875,8.363277590955354,8825,5074,0.03515625,50236,True,0.08349999994970858
number_015_2,number,15,2,1.0,90,sampled,1189.0477352142334,1185.6400337219238,1192.455436706543,49.32544030806489,49.41768390880087,24.709436292160937,24.66344287402961,-99.25576945514658,-277.81817265150585,0.28244362014501995,-99.22629962055645,-278.19649727159504,19.647945409807317,19209,11011,0.03515625,62040,True,0.17431909998413175
number_015_3,number,15,3,1.0,90,sampled,1078.6556339263916,1075.633243560791,1081.6780242919922,48.008128193251075,48.068301243882715,24.034150621941357,24.004064096625537,-97.75820845105014,-277.8272335862455,0.2686218399701537,-99.28125,-277.5234375,19.727781099536525,17076,9784,0.03515625,59576,True,0.15714220004156232
number_015_4,number,15,4,1.0,90,sampled,772.1534557342529,769.6220512390137,774.6848602294922,48.008128193251075,48.068301243882715,24.034150621941357,24.004064096625537,-102.09457933689019,-278.1930073712917,0.3141414531096761,-99.28125,-277.5234375,20.197456447915293,14293,8194,0.03515625,56376,True,0.13699260004796088
number_015_5,number,15,5,1.0,90,sampled,354.94246101379395,353.33771896362305,356.54720306396484,27.69505974959598,27.781758049523532,14.386888611138179,14.341202541383153,-102.44736939388736,-267.9082080081413,0.25007940035219467,-104.25452574755194,-267.6665247278354,10.191675159791009,9076,5209,0.03515625,50420,True,0.08313419995829463
number_015_6,number,15,6,1.0,90,sampled,202.15362167358398,200.7677993774414,203.53944396972656,23.306260488420307,23.39761352107187,11.844213687235612,11.800179120238319,-100.09338466642279,-264.1052978349546,0.318610819226284,-98.76690698346985,-265.1319880308124,5.97034747539827,7754,4461,0.03515625,48980,True,0.07696360000409186
number_016_2,number,16,2,1.0,90,sampled,1251.7914962768555,1249.5791244506836,1254.0038681030273,50.58912913736944,50.66370590660938,25.33185295330469,25.29456456868472,176.4750060085083,140.9007717690076,0.17876652282867006,176.6953125,140.6953125,17.83602721820231,15497,8545,0.03515625,56344,True,0.1394760999828577
number_016_3,number,16,3,1.0,90,sampled,1146.5077800750732,1144.1908149719238,1148.8247451782227,50.58912913736944,50.66370590660938,25.33185295330469,25.29456456868472,176.45289369506392,140.8502742946077,0.20435847865311801,176.6953125,140.6953125,17.851743967123586,15031,8390,0.03515625,56336,True,0.13579470000695437
number_016_4,number,16,4,1.0,90,sampled,1112.5603866577148,1110.2398681640625,1114.8809051513672,50.58912913736944,50.66370590660938,25.33185295330469,25.29456456868472,176.78291991611312,141.24516682065743,0.21090336370464363,176.6953125,140.6953125,17.85546885332767,15038,8398,0.03515625,56336,True,0.13470999989658594
number_016_5,number,16,5,1.0,90,sampled,911.0670776367188,908.7793121337891,913.3548431396484,38.160874594976406,38.23377556870733,20.24432456560467,20.2066718927183,174.42889452616583,143.80447643725026,0.1915354441920241,173.78505249693006,143.53902846899305,14.428312149190564,14699,8225,0.03515625,56052,True,0.13959169993177056
number_016_6,number,16,6,1.0,90,sampled,413.8411445617676,412.23470306396484,415.4475860595703,34.03998346420227,34.12578271659872,17.370150447405088,17.324377239827943,172.86767145743045,151.56240698554268,0.26391330863616,174.3768532847444,149.537109375,10.064750152471436,10352,5789,0.03515625,51280,True,0.09183719998691231
number_017_2,number,17,2,1.0,90,sampled,1242.4547309875488,1239.6042938232422,1245.3051681518555,50.1863134108491,50.280283897891216,25.140141948945608,25.09315670542455,-32.220389542779145,293.3909439131902,0.23017778054697838,-31.9921875,293.220703125,13.148972660296714,15961,9151,0.03515625,58448,True,0.12839219998568296
number_017_3,number,17,3,1.0,90,sampled,883.6719818115234,880.9751129150391,886.3688507080078,49.79116153647029,49.893271405011525,24.946635702505763,24.895580768235146,-36.18077474396755,290.41788407786555,0.3036108764168538,-32.255859375,293.185546875,10.58745918235006,15156,8693,0.03515625,57532,True,0.13076520001050085
number_017_4,number,17,4,1.0,90,sampled,740.9897575378418,738.3488159179688,743.6306991577148,49.79116153647029,49.893271405011525,24.946635702505763,24.895580768235146,-36.34066379698867,288.11262688685343,0.35438347866585573,-32.255859375,293.185546875,11.877668546786847,14830,8503,0.03515625,57080,True,0.13916110002901405
number_017_5,number,17,5,1.0,90,sampled,642.2533950805664,639.9582138061523,644.5485763549805,37.05946530659927,37.13533569726592,19.201843794432907,19.14513003038156,-34.9671889068057,286.2830094435572,0.2644713842778042,-32.81467385424571,286.56776684248433,14.13369297956329,12912,7402,0.03515625,54872,True,0.11143000004813075
number_017_6,number,17,6,1.0,90,sampled,642.2533950805664,639.9582138061523,644.5485763549805,37.05946530659927,37.13533569726592,19.201843794432907,19.14513003038156,-34.9671889068057,286.2830094435572,0.2644713842778042,-32.81467385424571,286.56776684248433,14.13369297956329,12912,7402,0.03515625,54872,True,0.12448070000391454
number_018_2,number,18,2,1.0,90,sampled,1195.1212520599365,1191.795124053955,1198.447380065918,49.31810424057061,49.42894986336172,24.716517490859708,24.661099110885623,53.820844866766755,173.49401639211177,0.2743666800585559,54.060876830722066,173.43253469856947,15.87429431561987,18660,10707,0.03515625,61504,True,0.15972899994812906
number_018_3,number,18,3,1.0,90,sampled,870.4088745117188,867.4450378417969,873.3727111816406,48.25233414296287,48.363194644185846,24.187573364128696,24.132154241375453,56.06886437852512,177.58589138225275,0.32824613804814845,53.67428485223917,174.08776244162812,17.33739721977603,16606,9534,0.03515625,59172,True,0.1416730999480933
number_018_4,number,18,4,1.0,90,sampled,778.0615081787109,775.3423919677734,780.7806243896484,48.25233414296287,48.363194644185846,24.181597322092923,24.126167071481436,55.76240404711733,175.98520898604693,0.33685555830110814,53.54296875,173.56640625,17.191425542316196,15275,8769,0.03515625,57592,True,0.13898859999608248
number_018_5,number,18,5,1.0,90,sampled,192.4372615814209,191.0262565612793,193.8482666015625,22.707345400910473,22.81575620221915,11.94609638788785,11.887916861358246,41.9210712492893,180.26018197439512,0.33214789179237997,41.852172337487815,181.54669962117734,3.6237763524991538,7857,4524,0.03515625,49144,True,0.0763770000776276
number_018_6,number,18,6,1.0,90,sampled,130.34160804748535,129.08664321899414,131.59657287597656,22.707345400910473,22.81575620221915,11.407878101109574,11.353672700455236,40.89028386500674,182.12783065185246,0.43516287610621035,40.21875,184.693359375,4.212327428203389,6991,4027,0.03515625,48148,True,0.07215689995791763
number_019_2,number,19,2,1.0,90,sampled,1216.5359916687012,1213.0774612426758,1219.9945220947266,49.34342816316137,49.43508816513359,24.728642351820966,24.682809737621337,-267.4696059344807,121.42747741958817,0.2802844659315397,-267.4904901798547,121.253587549479,10.283682454743344,19399,11127,0.03515625,62320,True,0.1714363000355661
number_019_3,number,19,3,1.0,90,sampled,267.00021743774414,265.03040313720703,268.97003173828125,35.04199108528497,35.153226432481006,17.57680805429398,17.521208137293076,-254.28728228780471,117.60062881730701,0.5148925156397998,-259.9371617342239,116.30571129375863,3.6017006751679546,10925,6295,0.03515625,52712,True,0.09873560001142323
number_019_4,number,19,4,1.0,90,sampled,67.67509460449219,66.4731216430664,68.87706756591797,27.015239229641583,27.170891680920743,13.585445840460372,13.507619614820792,-260.2508883436759,110.47172514511574,0.9483178739292243,-261.298828125,112.552734375,7.598536671965454,6578,3821,0.03515625,47772,True,0.06022169999778271
number_019_5,number,19,5,1.0,90,sampled,57.875925064086914,56.90090560913086,58.85094451904297,21.656663766846773,21.801212396068173,10.900606198034087,10.828331883423386,-259.75220178515184,111.72743005824704,0.7223879379172026,-260.455078125,115.1015625,6.250568211106797,5377,3119,0.03515625,46304,True,0.055071800015866756
number_019_6,number,19,6,1.0,90,sampled,13.231435775756836,12.755435943603516,13.707435607910156,10.619544569692044,10.745684800015729,5.3728424000078645,5.309772284846022,-258.2028850288268,118.88027756791865,0.7463021249909485,-257.34375,120.076171875,1.2279308704543996,2502,1478,0.03515625,43088,True,0.034221400041133165
number_020_2,number,20,2,1.0,90,sampled,1212.7313919067383,1209.4264297485352,1216.0363540649414,49.32192589779497,49.4093547040982,24.713890230236107,24.670186777368954,197.26181081147476,-134.93201293770352,0.26857099627394765,197.29603767426028,-134.82790812723542,7.79103877333146,18655,10693,0.03515625,61380,True,0.16052809997927397
number_020_3,number,20,3,1.0,90,sampled,455.76729011535645,453.40552139282227,458.1290588378906,41.404884448296166,41.51435125921677,20.757673813902468,20.703063488173427,205.76233394477015,-141.246097639274,0.428033517843319,200.1830555616865,-139.95528484764404,9.76308209220683,13559,7748,0.03515625,55536,True,0.12630710005760193
number_020_4,number,20,4,1.0,90,sampled,167.65916061401367,165.78142547607422,169.53689575195312,39.08783748567629,39.323566086145405,19.661783043072703,19.543918742838144,198.45769205499826,-145.2233969963711,0.8710698808249094,199.4765625,-140.818359375,14.830141465557041,10588,6090,0.03515625,52336,True,0.09404480003286153
number_020_5,number,20,5,1.0,90,sampled,165.9320583343506,164.18178176879883,167.68233489990234,36.09196170488702,36.17593499420683,18.087967497103413,18.04598085244351,198.45124742342134,-145.25983535097694,0.7552124234801653,198.791015625,-141.486328125,14.866173726266648,10015,5736,0.03515625,51560,True,0.09651639999356121
number_020_6,number,20,6,1.0,90,sampled,143.2393341064453,141.65792083740234,144.82074737548828,32.20300985923739,32.29987045592794,16.14993522796397,16.101504929618695,199.51488361564083,-143.75367116132426,0.7054161044333747,201.568359375,-140.73046875,13.068656217869144,9060,5193,0.03515625,50448,True,0.0888717999914661
number_021_2,number,21,2,1.0,90,sampled,1231.691665649414,1229.2092361450195,1234.1740951538086,49.778096761892456,49.87751385082714,24.93875692541357,24.889048380946228,197.39002685606405,-158.91212126417525,0.20064821077565964,197.173828125,-158.712890625,13.452748914498923,14100,8087,0.03515625,56352,True,0.1313019999070093
number_021_3,number,21,3,1.0,90,sampled,1111.607614517212,1109.1061820983887,1114.1090469360352,49.778096761892456,49.87751385082714,24.93875692541357,24.889048380946228,198.52062194060107,-157.9542348918313,0.22397310292001874,197.173828125,-158.712890625,12.086905818443151,14032,8042,0.03515625,56264,True,0.12943299999460578
number_021_4,number,21,4,1.0,90,sampled,925.2806396484375,922.7969741821289,927.7643051147461,49.778096761892456,49.87751385082714,24.93875692541357,24.889048380946228,199.98739798983297,-155.90857802292575,0.2670485553576165,197.173828125,-158.712890625,10.228918536544148,13975,8005,0.03515625,56136,True,0.12789979996159673
number_021_5,number,21,5,1.0,90,sampled,477.7346591949463,475.7344093322754,479.7349090576172,34.14960573563645,34.23253080274861,17.406103603163057,17.36333203470987,206.5064574205123,-161.99239289487775,0.28546438353457987,208.45917285376694,-159.92602428841,8.236442941540709,11277,6473,0.03515625,52952,True,0.10311749996617436
number_021_6,number,21,6,1.0,90,sampled,392.9017868041992,391.0836868286133,394.71988677978516,30.924493448461615,31.016998798683588,15.51393486874253,15.467341130382444,205.99369991336687,-159.66451826651067,0.28573176395389915,205.3929941645821,-156.9318699308503,6.542671365195873,10274,5893,0.03515625,51792,True,0.09592600003816187
number_022_2,number,22,2,1.0,90,sampled,1188.7426071166992,1185.7824783325195,1191.702735900879,49.33678369226815,49.432887965378434,24.71688254752166,24.668985588464086,-142.17480279422784,-77.35066104951005,0.24557754235720297,-142.37919544676348,-77.70860274541697,19.9957825153093,16666,9550,0.03515625,59184,True,0.14283839997369796
number_022_3,number,22,3,1.0,90,sampled,338.05103302001953,335.91405487060547,340.1880111694336,38.98022047392499,39.10451353905297,19.55989883236818,19.49752901135798,-150.8870970076912,-68.69416456516917,0.49129004099325563,-144.79357680762703,-69.92862673310388,17.893436152888572,11810,6802,0.03515625,53796,True,0.10362409998197109
number_022_4,number,22,4,1.0,90,sampled,160.29962539672852,158.3551483154297,162.24410247802734,38.98022047392499,39.10451353905297,19.552256769526483,19.490110236962494,-145.27234606528003,-67.50440938285378,0.9373262780054024,-144.404296875,-70.3125,12.858136170243318,10710,6182,0.03515625,52536,True,0.10018619999755174
number_022_5,number,22,5,1.0,90,sampled,155.7699794769287,153.96223068237305,157.57772827148438,35.40058938521788,35.50022350831928,17.75011175415964,17.70029469260894,-145.61828781953992,-67.78400191598514,0.8145248311113541,-145.6875,-71.578125,13.299416298995597,9972,5749,0.03515625,51684,True,0.09164699993561953
number_022_6,number,22,6,1.0,90,sampled,154.243257522583,152.50132369995117,155.98519134521484,33.85936564897339,33.95900858264292,16.97950429132146,16.929682824486694,-145.502262180071,-67.6373501409187,0.7584610452185107,-145.142578125,-71.033203125,13.113326364148257,9600,5535,0.03515625,51252,True,0.09290019993204623
number_023_2,number,23,2,1.0,90,sampled,1227.8692989349365,1224.4758110046387,1231.2627868652344,49.598236400260376,49.69523404946842,24.84761702473421,24.799118200130188,-7.2145694291836975,50.84194701195952,0.273930437497509,-7.294921875,51.1171875,14.155703230195213,19014,10910,0.03515625,61944,True,0.16314810002222657
number_023_3,number,23,3,1.0,90,sampled,284.5349636077881,282.6654167175293,286.4045104980469,36.163001113515634,36.272323574862575,18.136161787431288,18.081500556757817,6.20216903939974,50.522796348469285,0.473545682810099,0.84375,47.8125,0.7574462295851729,10387,5983,0.03515625,52104,True,0.09280810004565865
number_023_4,number,23,4,1.0,90,sampled,166.10787391662598,164.70088577270508,167.51486206054688,25.504666069819613,25.649514284052486,12.824757142026243,12.752333034909807,8.561339903205313,54.27128392126062,0.43086997835389274,4.46484375,53.3671875,4.2759852325157155,7791,4494,0.03515625,49116,True,0.06538809998892248
number_023_5,number,23,5,1.0,90,sampled,166.10787391662598,164.70088577270508,167.51486206054688,25.504666069819613,25.649514284052486,12.824757142026243,12.752333034909807,8.561339903205313,54.27128392126062,0.43086997835389274,4.46484375,53.3671875,4.2759852325157155,7791,4494,0.03515625,49116,True,0.07427420001477003
number_023_6,number,23,6,1.0,90,sampled,153.35769081115723,152.11323165893555,154.6021499633789,22.03971641676556,22.13115955540065,11.065579777700325,11.01985820838278,8.639262131829803,55.07868427524954,0.35628643022778683,5.958984375,55.65234375,5.0576272159566935,6930,3993,0.03515625,48088,True,0.06736590003129095
number_024_2,number,24,2,1.0,90,sampled,1191.8782424926758,1188.9230575561523,1194.8334274291992,49.32556559436104,49.44566275897036,24.723759360855446,24.663847154811076,120.37053403347797,-40.4740195669505,0.2445881985008084,120.66425504954239,-40.30854640207281,18.111407343609194,16595,9513,0.03515625,59096,True,0.14762390009127557
number_024_3,number,24,3,1.0,90,sampled,815.9834461212158,813.3831367492676,818.5837554931641,47.83634085066964,47.93241081428856,23.97371772410519,23.925685910000322,121.64048757433362,-45.72296039833019,0.3045237490337876,120.39437811472152,-41.353371161780956,16.040494555242873,14617,8383,0.03515625,56820,True,0.12864060001447797
number_024_4,number,24,4,1.0,90,sampled,762.8386287689209,760.3294715881348,765.347785949707,47.83634085066964,47.93241081428856,23.96620540714428,23.91817042533482,121.0110311607275,-44.91119093940127,0.31428836666149645,120.09375,-40.833984375,15.888837596442906,14109,8091,0.03515625,56244,True,0.13237070001196116
number_024_5,number,24,5,1.0,90,sampled,411.89187812805176,410.05353927612305,413.73021697998047,30.24403120691783,30.346523924203026,15.373521642066095,15.325464150428889,113.43580946495346,-48.12535907358524,0.26967908874563046,114.44211578567256,-49.90379722254989,7.829876136954896,10277,5903,0.03515625,51880,True,0.09334980009589344
number_024_6,number,24,6,1.0,90,sampled,411.2797679901123,409.4652214050293,413.0943145751953,29.828788482176964,29.926085396493193,15.114672747882642,15.070166295387939,113.4146748826425,-48.11473935781213,0.26290497905763155,114.16348168217084,-49.82979683733805,7.820422121875099,10169,5839,0.03515625,51736,True,0.09141979995183647
number_025_2,number,25,2,1.0,90,sampled,1223.1004943847656,1219.6985092163086,1226.5024795532227,49.40203735227591,49.5122457442368,24.7561228721184,24.701018676137956,122.27953751460072,-56.12153087940873,0.2746670772981248,122.23828125,-56.408203125,17.182973171056076,19177,10998,0.03515625,62076,True,0.1575959000037983
number_025_3,number,25,3,1.0,90,sampled,289.61523056030273,287.5582809448242,291.67218017578125,36.46824257308856,36.61752545115543,18.308762725577715,18.23412128654428,110.17623771189093,-50.63656988539045,0.5164730133064853,116.244140625,-50.185546875,4.872712732615518,11438,6595,0.03515625,53404,True,0.10032540000975132
number_025_4,number,25,4,1.0,90,sampled,75.46829795837402,74.52386856079102,76.41272735595703,17.251225966964817,17.395950530184685,8.697975265092342,8.625612983482409,103.6753969657628,-52.65027340591766,0.4300133668328049,106.505859375,-53.2265625,1.9370278570760067,5232,3030,0.03515625,46164,True,0.05047040001954883
number_025_5,number,25,5,1.0,90,sampled,75.4610366821289,74.52046966552734,76.40160369873047,17.188817864958793,17.30580466907392,8.65290233453696,8.594408932479396,103.67534420331639,-52.649865176115064,0.42609757595312675,106.470703125,-53.173828125,1.9369800934140322,5228,3025,0.03515625,46128,True,0.05440899997483939
