requested_resolution,status,area,area_lower,area_upper,diameter,diameter_upper,cover_radius,cover_radius_lower,centroid_x,centroid_y,centroid_error_bound,cover_center_x,cover_center_y,localization_error,valid_point_count,leaf_count,boundary_width,visited_cells
0.28125,sampled,1002.7705078125,980.42431640625,1025.11669921875,49.707705207857366,50.520204033881335,25.260102016940667,24.853852603928683,-13.341965879523176,159.3670608057001,2.202547573528528,-16.734375,158.484375,8.929403399028738,1904,1112,0.28125,42252
0.140625,sampled,992.3365173339844,981.1213989257812,1003.5516357421875,49.89235482829508,50.206276161607775,25.103138080803888,24.94617741414754,-13.343547102462548,159.36487614510742,1.1221531846160622,-16.8046875,158.484375,8.930933078960448,3890,2251,0.140625,44540
0.0703125,sampled,986.9057006835938,981.2820739746094,992.5293273925781,49.89235482829508,50.07711338681823,25.038556693409117,24.94617741414754,-13.344227940493449,159.36514660095605,0.5674693625240597,-16.8046875,158.4140625,8.930450494176235,7853,4524,0.0703125,49112
0.03515625,sampled,984.1578483581543,981.3519058227539,986.9637908935547,49.92466018859106,50.01701568986806,25.00850784493403,24.96233009429553,-13.344252079526127,159.36564840876392,0.28439720507056754,-16.8046875,158.431640625,8.929969506407256,15810,9064,0.03515625,58256
0.017578125,sampled,982.7762746810913,981.3667373657227,984.18581199646,49.93159463314428,49.97777494480759,24.988887472403796,24.96579731657214,-13.344325378649845,159.36570192855456,0.14315495684885196,-16.7958984375,158.431640625,8.929894554891094,31806,18227,0.017578125,76552
